anime_id,mal_id,title,english_title,japanese_title,user_preferred_title,type,episodes,duration,status,source,season,season_year,studios,main_studios,genres,tags,rating,score,mean_score,scored_by,rank,popularity,popularity_rank,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,country_of_origin,is_licensed,hashtag,cover_image_large,cover_image_color,banner_image,trailer_site,trailer_id,main_characters,main_staff,streaming_sites,is_adult,synonyms,site_url,updated_at,collected_at,data_source
21294,30455.0,KanColle: Itsuka Ano Umi de,KanColle Season 2: Let's Meet at Sea,艦これ いつかあの海で,KanColle: Itsuka Ano Umi de,TV,8.0,24,FINISHED,VIDEO_GAME,FALL 2022,2022,ENGI;KADOKAWA,ENGI,Action;Sci-Fi,Female Protagonist;Ships;Primarily Female Cast;Military;Historical;War;Ensemble Cast;CGI;Cute Girls Doing Cute Things;School,,58.0,59,0,0,14006,0,14006,130,847,2230,253,472,10204,2022-11-04,2023-03-25,,,A sequel to <i>Kantai Collection: KanColle</i>.<br><br> Shigure finds herself assigned to the 1st Striking Force 3rd Division for an important upcoming operation along with a surprising variety of other Fleet Girls. What will their role in the next big offensive against the Abyssals be?<br><br> (Source: Crunchyroll),JP,True,#艦これ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21294-lsg0PPbVF03T.jpg,#93aef1,https://s4.anilist.co/file/anilistcdn/media/anime/banner/21294-Plajn5HkMzVn.jpg,youtube,22slVOd2Ki0,Shigure;Michishio;Fusou;Mogami;Yamagumo,Kazuya Miura (Director);Kensuke Tanaka (Series Composition);Chika Noumi (Character Design);Satoshi Watanabe (Art Director);Satoshi Watanabe (Art Design),Official Site;Twitter;Crunchyroll,False,KanKore 2;Kantai Collection: KanColle 2;KanColle: See You Again on Another Quiet Blue Sea;Fleet Girls Collection KanColle 1944: いつかあの海で,https://anilist.co/anime/21294,1755314487,2025-08-17T04:33:26.909889+00:00,anilist
146962,51464.0,4-nin wa Sorezore Uso wo Tsuku,The Little Lies We All Tell,4人はそれぞれウソをつく,4-nin wa Sorezore Uso wo Tsuku,TV,11.0,23,FINISHED,MANGA,FALL 2022,2022,Studio Flad;ABC Animation;Studio Pierrot;Bandai Namco Music Live;MediBang,Studio Flad,Comedy;Sci-Fi;Slice of Life;Supernatural,Surreal Comedy;Aliens;Cute Girls Doing Cute Things;Ensemble Cast;Female Protagonist;Ninja;Super Power;Primarily Teen Cast;Episodic;Crossdressing,,68.0,69,0,0,13167,0,13167,142,963,5564,434,1213,4993,2022-10-16,2022-12-25,,,"The school comedy story follows four friends at a girls' school. They may seem like ordinary second-year junior high school students at first glance, but they are a space pilot, a ninja without a clan, a girl with supernatural powers, and a boy in girls' clothes.<br> <br> (Source: Anime News Network)",JP,True,#4ウソ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx146962-mBcqIslFD83F.png,#43d6e4,,youtube,mWZHr4BptMA,Rikka;Chiyo;Sekine;Tsuyoshi;Narrator,Madoka  Kashihara  (Original Creator);Makoto Hoshino (Director);Megumi Shimizu (Series Composition);Ruriko Watanabe (Character Design);Mihoko Ookawa (Prop Design),Twitter;Official Site;Bilibili TV;Crunchyroll,False,,https://anilist.co/anime/146962,1755344714,2025-08-17T04:33:26.909925+00:00,anilist
141352,50315.0,Nanatsu no Taizai: Ensa no Edinburgh - Zenpen,The Seven Deadly Sins: Grudge of Edinburgh Part 1,七つの大罪 怨嗟のエジンバラ 前編,Nanatsu no Taizai: Ensa no Edinburgh - Zenpen,ONA,1.0,52,FINISHED,ORIGINAL,FALL 2022,2022,Marvy Jack;Alfred Imageworks;Netflix;The Monk Studios;Studio Live,Marvy Jack;Alfred Imageworks,Action;Adventure;Comedy;Fantasy,Full CGI;CGI;Super Power;Demons;Magic;Fairy;Swordplay;Medieval,,61.0,62,0,0,12690,0,12690,135,546,6247,139,278,5480,2022-12-20,2022-12-20,,,"14 years since the Kingdom of Liones defeated the Demon Clan and brought peace to the land, Prince Tristan is tormented by his inability to control two great powers: the Demon Clan power of his father, Meliodas, who served as captain of the Seven Deadly Sins as the Dragon Sin of Wrath, and the Goddess Clan power of his mother, Elizabeth. When Elizabeth’s life is threatened, Tristan flees the kingdom and heads toward Edinburgh, where Deathpierce — who was once a member of group of the kingdom’s Holy Knights, the Pleiades of the Azure Sky — maintains his castle. But what are Deathpierce’s intentions?<br> <br> The wheel of fate begins to move and sweeps up even The Seven Deadly Sins…<br> <br> (Source: Netflix)",JP,True,#七つの大罪,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx141352-5GzCzHxoH29X.jpg,#f19350,,youtube,aaW4Gib1F-M,Tristan Liones;Lancelot;Meliodas;Elizabeth Liones;Diane,Nakaba Suzuki (Original Creator);Noriyuki Abe (Chief Director);Bob Shirohata (Director);Rintarou Ikeda (Script);Chris Cason (ADR Director (English)),Netflix,False,ศึกตำนาน 7 อัศวิน: แค้นเอดินเบอระ;Nanatsu no Taizai: Ensa no Edinburgh Part 1;Сім смертних гріхів: Гнів Единбургу. Частина 1;Семь смертных грехов. Гнев Эдинбурга. Часть 1,https://anilist.co/anime/141352,1755396928,2025-08-17T04:33:26.909963+00:00,anilist
146475,51306.0,C Danchi,Housing Complex C,C団地 ,C Danchi,TV,4.0,25,FINISHED,ORIGINAL,FALL 2022,2022,Akatsuki;Adult Swim;Production I.G,Akatsuki,Horror;Supernatural,Rural;Female Protagonist;Philosophy;Cosmic Horror;Gods;Mythology;Body Horror;Gore;Denpa;Anachronism,,49.0,49,0,0,10708,0,10708,96,638,4231,192,648,4999,2022-10-02,2022-10-23,,,"<i>Housing Complex C</i> centers around Kimi, who lives in a small, low-cost housing complex located in the seaside town of Kurosaki where trouble seems to follow her wherever she goes, and horrific incidents begin to occur. Is an ancient evil stalking the residents of Housing Complex C? <br><br>  (Source: Adult Swim)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx146475-eyjcHtYccmDC.jpg,#5da1e4,https://s4.anilist.co/file/anilistcdn/media/anime/banner/146475-KD8dtGs096JA.jpg,youtube,zhyGKfW8Sv4,Kimi Shirokado;Yuri Koshide;Seiichi Koshide;Keko Koshide;Takashi Takamura,Yuuji Nara (Director);amphibian  (Script);Makiko Terashima (Producer (English));Eric P. Sherman (Producer (English));Mami Okada (Co-Producer (English)),Adult Swim;Max,False,Osiedle C,https://anilist.co/anime/146475,1755344799,2025-08-17T04:33:26.909995+00:00,anilist
137341,49533.0,Uchi no Shishou wa Shippo ga Nai,My Master Has No Tail,うちの師匠はしっぽがない,Uchi no Shishou wa Shippo ga Nai,TV,13.0,24,FINISHED,MANGA,FALL 2022,2022,Pony Canyon;LIDENFILMS;Mainichi Broadcasting System;TMS Entertainment;Studio Pierrot;Yostar;BS Asahi;Sentai Filmworks,LIDENFILMS,Comedy;Fantasy;Slice of Life,Rakugo;Primarily Female Cast;Female Protagonist;Kuudere;Historical;Shapeshifting;Youkai;Acting;Seinen;Cute Girls Doing Cute Things,,64.0,65,0,0,10164,0,10164,88,983,3010,518,1507,4146,2022-09-30,2022-12-23,,,"Throughout time, supernatural, shapeshifting tanuki loved playing tricks on humankind. One plucky tanuki, Mameda, is no different. But there's one big problem. She wasn’t born in the days of yore — she was born in modern, more cynical times! How can she fulfill her mischievous tanuki destiny when supernatural hijinks are a thing of the past? She finds an angle when she meets Bunko, a master of the Japanese art of rakugo, which uses storytelling to beguile its audience. Mameda is determined to use rakugo to cast a spell on humanity, but first this tanuki trickster must convince the no-nonsense Bunko to take her on as an apprentice.<br> <br> (Source: HIDIVE)",JP,True,#しっぽな,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx137341-vb51oAS0lx37.jpg,#ffae35,,youtube,pRP4VDqWXVw,Mameda;Bunko Daikokutei;Tsubaki Shirara;Tsubaki Byakudanji;Sakujirou,TNSK (Original Creator);Hideyo Yamamoto (Director);Touko Machida (Series Composition);Ryou Yamauchi (Character Design);Ryousuke Naya (Sound Director),Twitter;Official Site;HIDIVE;YouTube;Bilibili TV,False,La mia maestra non mostra la coda,https://anilist.co/anime/137341,1755386419,2025-08-17T04:33:26.910028+00:00,anilist
126425,44141.0,Watashi ni Tenshi ga Maiorita!: Precious Friends,WATATEN!: an Angel Flew Down to Me -Precious Friends-,私に天使が舞い降りた！プレシャス・フレンズ,Watashi ni Tenshi ga Maiorita!: Precious Friends,MOVIE,1.0,67,FINISHED,MANGA,FALL 2022,2022,flying DOG;Doga Kobo;KADOKAWA,Doga Kobo,Comedy;Slice of Life,Cute Girls Doing Cute Things;Female Protagonist;Primarily Female Cast;Primarily Child Cast;Rural;Yuri;Cosplay;Food;LGBTQ+ Themes,,74.0,75,0,0,9759,0,9759,102,311,3460,106,69,5813,2022-10-14,2022-10-14,,,"The sketch comedy about becoming friends with super cute girls is headed for the big screen! Good friends Hana, Hinata, Noa, Koyori, and Kanon are once again having a fun snack party at home with Miyako’s homemade sweets. They notice that the flower-shaped cookies look just like Hana’s trademark hair clip, a treasured item that was given to her by her grandmother when she was little. The girls get excited to learn about the story, so they decide to visit grandma’s house. The curtain rises on everyone’s first trip together!<br><br>  (Source: Tokyo Otaku Mode)",JP,True,#wataten,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx126425-B3OYzuImCJtK.jpg,#e4506b,https://s4.anilist.co/file/anilistcdn/media/anime/banner/126425-JA7kCYKhHKje.jpg,youtube,40SI4hlkFts,Miyako Hoshino;Hana Shirosaki;Hinata Hoshino;Noa Himesaka;Koyori Tanemura,Nanatsu Mukunoki (Original Creator);Daisuke Hiramaki (Director);Hiromi Nakagawa (Character Design);Wataten☆5 (Theme Song Performance);Yuka Yamada (Script),Official Site;Twitter;Crunchyroll,False,,https://anilist.co/anime/126425,1755364968,2025-08-17T04:33:26.910060+00:00,anilist
131182,48491.0,Yama no Susume: Next Summit,Encouragement of Climb: Next Summit,ヤマノススメ Next Summit,Yama no Susume: Next Summit,TV,12.0,24,FINISHED,MANGA,FALL 2022,2022,8-bit;KADOKAWA;King Records;Good Smile Company;Earth Star Entertainment;Culture Entertainment;Sentai Filmworks,8-bit,Adventure;Comedy;Slice of Life,Outdoor Activities;School Club;Primarily Female Cast;Cute Girls Doing Cute Things;Iyashikei;Seinen;Female Protagonist;Educational;Primarily Teen Cast;Episodic,,77.0,77,0,0,9392,0,9392,199,727,3535,243,278,4609,2022-10-05,2022-12-21,,,"The fourth season of <i>Yama no Susume</i>.<br> <br> Aoi Yukimura’s fear of heights won’t hold her back in the next adaptation of Encouragement of Climb! Joined by fellow mountaineering enthusiasts, including the spirited Hinata Kuraue and the other climbers they’ve met on their journey to great heights, Aoi and friends tackle tough challenges and conquer new summits while they embark on adventures throughout the mountain ranges of Japan. Fans new to the franchise will get to know the world of Encouragement of Climb via a selection of compilation episodes that reintroduce fan-favorite characters and beloved moments from the series. Later episodes contain all-new stories that continue the tale of Aoi and her ambition to overcome her fears and achieve her dreams.<br> <br> (Source: HIDIVE)",JP,True,#ヤマノススメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx131182-NYATKomnS2RQ.jpg,#1a78d6,https://s4.anilist.co/file/anilistcdn/media/anime/banner/131182-TzjQXweBVFvk.jpg,youtube,JjvPiWmr8mo,Aoi Yukimura;Kaede Saitou;Hinata Kuraue;Kokona Aoba;Honoka Kurosaki,Shiro (Original Creator);Yuusuke Yamamoto (Director);Yuusuke Matsuo (Character Design);Takayuki Nouchi (Original Work Assistance);Yuusuke Yamamoto (Series Composition),Twitter;Official Site;HIDIVE;Bilibili TV,False,,https://anilist.co/anime/131182,1755364968,2025-08-17T04:33:26.910094+00:00,anilist
151632,52281.0,Isekai Meikyuu de Harem wo OVA,,異世界迷宮でハーレムを OVA,Isekai Meikyuu de Harem wo OVA,OVA,2.0,5,FINISHED,LIGHT_NOVEL,FALL 2022,2022,Passione;KADOKAWA,Passione,Drama;Ecchi;Fantasy;Romance,Nudity;Large Breasts;Heterosexual;Monster Girl;Slavery;Isekai;Male Protagonist;Female Protagonist,,64.0,64,0,0,8896,0,8896,189,367,5419,72,86,2952,2022-11-25,2022-12-23,,,Unaired episodes included with the first and second volumes of the <i>Isekai Meikyuu de Harem wo</i> Blu-ray/DVD box.,JP,True,#異世界迷宮,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx151632-awVg6I4mukra.png,#e4ae43,,,,Roxanne;Michio Kaga,Shachi Sogano (Original Story);Douji Shiki (Original Character Design),Official Site;Twitter,True,Harem in the Labyrinth of Another World OVA;異世界迷宮でハーレムを 体を洗ったあとは……;異世界迷宮でハーレムを ロクサーヌと最後まで。;Isekai Meikyuu de Harem wo: Karada wo Aratta Ato wa......;Isekai Meikyuu de Harem wo: Roxanne to Saigo ma de.,https://anilist.co/anime/151632,1755404192,2025-08-17T04:33:26.910117+00:00,anilist
142481,50552.0,Yowamushi Pedal: LIMIT BREAK,Yowamushi Pedal Limit Break,弱虫ペダル LIMIT BREAK,Yowamushi Pedal: LIMIT BREAK,TV,25.0,25,FINISHED,MANGA,FALL 2022,2022,TMS Entertainment;Toho;Akita Shoten;TV Tokyo;NHK Enterprises;MediaNet,TMS Entertainment,Comedy;Drama;Sports,Cycling;Shounen;School Club;Primarily Male Cast;Primarily Teen Cast;Male Protagonist,,73.0,74,0,0,7398,0,7398,139,1007,3215,264,210,2702,2022-10-09,2023-03-26,,,The fifth season of <i>Yowamushi Pedal</i>.,JP,True,#yp_anime,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx142481-eWLX6PtcvlYl.jpg,#ffe435,https://s4.anilist.co/file/anilistcdn/media/anime/banner/142481-bmz1tYLZOJ9u.jpg,youtube,4pwc916s8J0,Sakamichi Onoda;Sangaku Manami;Shunsuke Imaizumi;Shoukichi Naruko;Shingo Kinjou,Wataru Watanabe (Original Creator);Osamu Nabeshima (Director);Yukiko Ban (Character Design);Yoshio Mizumura (Mechanical Design);Shunichirou Yoshihara (Art Director),Official Site;Twitter;Crunchyroll,False,YowaPeda 5,https://anilist.co/anime/142481,1755404179,2025-08-17T04:33:26.910155+00:00,anilist
152207,52381.0,Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,,ある朝ダミーヘッドマイクになっていた俺クンの人生,Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,TV_SHORT,12.0,4,FINISHED,ORIGINAL,FALL 2022,2022,EKACHI EPILKA;INDIVISION,EKACHI EPILKA;INDIVISION,Comedy;Slice of Life,Primarily Female Cast;LGBTQ+ Themes;Cute Girls Doing Cute Things;Parody;School Club;Surreal Comedy;Isekai;Rakugo;Food;Yuri,,45.0,46,0,0,6944,0,6944,52,558,2946,151,687,2602,2022-10-13,2022-12-29,,,"The slapstick comedy revolves around a protagonist who was reincarnated into a dummy head microphone (a microphone embedded in a fake human head to faithfully record the aural ambience). That dummy head microphone happens to be used by Yuri and other high school girls in an ASMR club, who have their sights set on the ""ASMR Koushien"" high school championships. (ASMR or Autonomous Sensory Meridian Response is the nerve-tingling or relaxing sensation one gets in response to stimuli such as certain sounds or sights.)<br> <br> (Source: Anime News Network)",JP,True,#俺クン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx152207-wUDgz8kk9o1G.jpg,#e43535,,youtube,X3GjvqjJGJ8,Yuri Asakusa;Panda Kuramae;Ume Toranomon;Tsurugi Kanegafuchi;Toto Asakusa,cura (Original Character Design);Yoshinobu Kasai (Director);Midori Ootsuka (Character Design);Alex Delint (ADR Director (Latin American Spanish)),Official Site;Twitter;YouTube,False,Yuri no Aida ni Hasamareru.;百合の間にはさまれる。;Caught Between a Yuri Relationship;Renasci como um Microfone de Cabeça de Manequim;He renacido como un micrófono en forma de cabeza,https://anilist.co/anime/152207,1755375395,2025-08-17T04:33:26.910184+00:00,anilist
136150,49304.0,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,Legend of Mana -The Teardrop Crystal-,聖剣伝説 Legend of Mana -The Teardrop Crystal-,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,TV,12.0,24,FINISHED,VIDEO_GAME,FALL 2022,2022,Graphinica;Warner Bros. Japan;Square Enix;Movic;Good Smile Company;Mainichi Broadcasting System,Graphinica,Adventure;Fantasy,Male Protagonist;Female Protagonist;Detective;Gender Bending;Lost Civilization;Revenge;Ensemble Cast;Swordplay;Heterosexual;Magic,,51.0,52,0,0,6796,0,6796,83,781,1629,271,1294,2821,2022-10-08,2022-12-24,,,"Not far from the town of Domina lives Shiloh, a boy who keeps hearing a voice in his dreams about a mission he must fulfill. But what mission could he be needed for remains unknown. That all changes when he meets two Jumi, a race that’s hunted for their unique gemstones, as a sudden outbreak of attacks against the Jumi occurs. His dream, his quest, becomes clear—help the Jumi and their gemstones!<br> <br> (Source: Crunchyroll)",JP,True,#LoMアニメ #聖剣伝説,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx136150-azIWKERi7SLo.jpg,#5da1f1,,youtube,BYut2A9AgLo,Shiloh;Ruri;Serafina;Shinju-hime;Bud,Haccan (Original Character Design);Masato Jinbou (Director);Masato Jinbou (Series Composition);Tarou Ikegami (Character Design);Youko Shimomura (Music),Official Site;Twitter;Crunchyroll;YouTube,False,,https://anilist.co/anime/136150,1755347852,2025-08-17T04:33:26.910218+00:00,anilist
156001,53406.0,Kage-Jitsu!,Em-Shade! Shorts,かげじつ！,Kage-Jitsu!,ONA,17.0,2,FINISHED,LIGHT_NOVEL,FALL 2022,2022,Studio PuYUKAI;KADOKAWA,Studio PuYUKAI,Comedy;Fantasy,Chibi;Primarily Female Cast;Kemonomimi;Medieval;Isekai;Elf,,69.0,70,0,0,6775,0,6775,103,672,4494,129,192,1288,2022-10-26,2023-02-15,,,Mini animations featuring characters from the <i>Kage no Jitsuryokusha ni Naritakute!</i> anime posted on the KADOKAWA Anime YouTube channel. These shorts were later released as special features on the Blu-ray and DVD releases of <i>Kage no Jitsuryokusha ni Naritakute!</i>.<br><br> <i>Notes:<br> - Volume 1 includes Episodes 1-2.<br> - Volume 2 includes Episodes 3-7.<br> - Volume 3 includes Episodes 8-12.<br> - Volume 4 includes Episodes 13-17.</i>,JP,True,#陰の実力者,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx156001-jyZ4wEXCaZgL.jpg,#c99350,https://s4.anilist.co/file/anilistcdn/media/anime/banner/156001-0l7Re8JKfiqO.jpg,youtube,W1o5QiUzcpE,Gamma;Alpha;Beta;Delta;Epsilon,Daisuke Aizawa (Original Story);Touzai (Original Character Design);Minoru Ashina (Director);Daisuke Aizawa (Supervisor);Minoru Takehara (Character Design),YouTube;Official Site,False,The Eminence in Shadow Mini Anime;Kage no Jitsuryokusha ni Naritakute! Mini Anime,https://anilist.co/anime/156001,1755404132,2025-08-17T04:33:26.910248+00:00,anilist
142985,50638.0,Muv-Luv Alternative 2nd Season,Muv-Luv Alternative Season 2,マブラヴ オルタネイティヴ 第二期 ,Muv-Luv Alternative 2nd Season,TV,12.0,23,FINISHED,VISUAL_NOVEL,FALL 2022,2022,FLAGSHIP LINE;Graphinica;Yumeta Company;Avex Pictures;Fuji TV;Crunchyroll;Tencent;BS Fuji;Dentsu;Bandai Namco Music Live;aNCHOR,FLAGSHIP LINE;Graphinica;Yumeta Company,Action;Drama;Mecha;Sci-Fi,Aliens;Military;Post-Apocalyptic;Real Robot;War;Isekai;Conspiracy;Male Protagonist;Primarily Female Cast;Heterosexual,,63.0,64,0,0,5626,0,5626,78,570,2443,126,234,2253,2022-10-06,2022-12-22,,,The second season of <i>Muv-Luv Alternative</i>.,JP,True,#マブラヴ #マブラヴアニメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx142985-3p9pJI1rOTYf.jpg,#2886a1,https://s4.anilist.co/file/anilistcdn/media/anime/banner/142985-KOeYtaFNuNew.jpg,youtube,_MdNEjLtmeA,Sumika Kagami;Takeru Shirogane;Meiya Mitsurugi;Yuuko Kouzuki;Marimo Jinguuji,Kouki Yoshimune (Original Creator);Yukio Nishimoto (Director);Tatsuhiko Urahata (Series Composition);Takuya Tani (Character Design);Evan Call (Music),Official Site;Twitter;Crunchyroll;YouTube,False,Muv-Luv Alternative The Animation 2,https://anilist.co/anime/142985,1755345429,2025-08-17T04:33:26.910286+00:00,anilist
153791,52149.0,Made in Abyss: Retsujitsu no Ougonkyou - Papa to Issho,,メイドインアビス 烈日の黄金郷「パパといっしょ」,Made in Abyss: Retsujitsu no Ougonkyou - Papa to Issho,SPECIAL,1.0,7,FINISHED,MANGA,FALL 2022,2022,Kinema Citrus;KADOKAWA,Kinema Citrus,Fantasy;Slice of Life,Female Protagonist;Musical Theater;Slapstick,,69.0,70,0,0,5623,0,5623,50,134,2825,53,65,2546,2022-10-26,2022-10-26,,,Short focusing on Prushka included with the first volume of the <i>Made in Abyss: Retsujitsu no Ougonkyou</i> Blu-ray/DVD box set.,JP,True,#miabyss #メイドインアビス,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b153791-CDhoG87JUdUV.png,#bb7835,,youtube,_9gpSv9mIJg,Prushka;Bondrewd;Gueira;Meinya,Takushi Koide (Director);Kana Inukai (Music);Hideyuki Kurata (Script);Shiori Tani (Main Designer);Inori Minase (Insert Song Performance),Twitter;Official Site,False,Made in Abyss: The Golden City of the Scorching Sun Mini Anime;メイドインアビス 烈日の黄金郷 ミニアニメ;Made in Abyss: Retsujitsu no Ougonkyou Mini Anime;Made in Abyss: The Golden City of the Scorching Sun: Together with Papa,https://anilist.co/anime/153791,1755396928,2025-08-17T04:33:26.910313+00:00,anilist
155925,53414.0,LUPIN ZERO,Lupin ZERO,ルパンゼロ,LUPIN ZERO,ONA,6.0,24,FINISHED,ORIGINAL,FALL 2022,2022,Telecom Animation Film;TMS Entertainment;Sentai Filmworks,Telecom Animation Film,Action;Adventure;Comedy,Guns;Crime;Slapstick;Male Protagonist;Travel;Shounen;Historical;Coming of Age;Anti-Hero;Delinquents,,73.0,74,0,0,5094,0,5094,84,320,2193,109,125,2347,2022-12-16,2023-01-13,,,"Lupin III, a bored junior high schooler in Tokyo, takes an interest in a young Daisuke Jigen, a mysterious and impressive marksman. Lupin III strikes up a conversation with Jigen at a nightclub, however during their talk, Jigen concludes that Lupin III is simply a privileged and naïve boy from a well-to-do family and doesn’t want anything to do with him. However, while helping the nightclub singer Yoko, who is being pursued by the yakuza, Jigen learns that Lupin III is a descendant of the legendary thief…<br><br> (Source: HIDIVE)",JP,True,#ルパンゼロ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx155925-FWI4G2QSweAz.png,#e4bb86,https://s4.anilist.co/file/anilistcdn/media/anime/banner/155925-vJgoUSzo2RAe.jpg,youtube,6H1Sd53SOhI,Arsène Lupin III;Daisuke Jigen;Lupin II;Albert Dandrezie;Lupin I,Monkey Punch (Original Creator);Daisuke  Sakou (Director);Ichirou Ookouchi (Series Composition);Asami Taguchi (Character Design);Seiichi Shirato (Setting Research),Twitter;Official Site;HIDIVE;Crunchyroll,False,,https://anilist.co/anime/155925,1755400710,2025-08-17T04:33:26.910346+00:00,anilist
